tissue	phenotype	rcp_threshold	corr_eqtl_gwas_pearson	corr_eqtl_gwas_spearman	concordance_pearson	concordance_spearman	conc_baseline_pearson	conc_baseline_spearman	n	ld_1st_quartile	ld_median	ld_3rd_quartile
Adipose_Visceral_Omentum	Astle_et_al_2016_Platelet_count	0.2	-0.0809007691004046	-0.0878638399328512	0.575655151300046	0.590909090909091	0.0381684273686736	0.0761448781411453	11	0.0216910601096069	0.100575666813172	0.182922738134174
Adipose_Visceral_Omentum	Astle_et_al_2016_Platelet_count	0.5	-0.023802880393826	-0.0388598097981457	0.919971759803237	0.7	0.220153855425025	0.266641052732687	5	0.100575666813172	0.105004628888883	0.175498506777993
Adrenal_Gland	Astle_et_al_2016_Platelet_count	0	0.0611082088205112	0.0487092765911158	0.134480240511523	0.16638681354903	0.159791411592699	0.170417843910259	2543	0.0107099798949046	0.0488958144837798	0.160303016665456
Adrenal_Gland	Astle_et_al_2016_Platelet_count	0.01	-0.0525870178606844	-0.063780978525056	0.244991211016961	0.260582502072198	0.217220885330075	0.242693713569925	108	0.0203784491585105	0.0818627215186044	0.228501736314927
Adrenal_Gland	Astle_et_al_2016_Platelet_count	0.05	-0.0851025575796378	-0.101897638677383	0.486057961916697	0.471857619577308	0.227999630962805	0.248330088103436	30	0.0354689819654344	0.0818627215186044	0.192864980766434
Adrenal_Gland	Astle_et_al_2016_Platelet_count	0.1	-0.0696661988126286	-0.110113268419334	0.466787056222259	0.291666666666667	0.143467591553864	0.165072661477753	17	0.0418861680967524	0.0818524972191289	0.158731076706413
Adrenal_Gland	Astle_et_al_2016_Platelet_count	0.2	-0.121543098628662	-0.172400791549729	-0.0779028930942508	-0.248484848484848	0.181668085265176	0.214017822316901	10	0.0263176568105871	0.0818063712830914	0.146367196432612
Adrenal_Gland	Astle_et_al_2016_Platelet_count	0.5	-0.0346258615065649	-0.0634594225003374	0.244742664629867	0	0.514629776616692	0.444413171967352	4	0.0860731643960821	0.142387031194601	0.284383789424075
Artery_Aorta	Astle_et_al_2016_Platelet_count	0	0.0719889977567396	0.0594949100939093	0.145911174340929	0.174457761985351	0.145553297250708	0.170426950022013	4806	0.00874241934483595	0.0390921845090572	0.15886309908275
Artery_Aorta	Astle_et_al_2016_Platelet_count	0.01	0.0274373179417124	0.0211766920359075	0.36516991765041	0.390453849989376	0.206482561069483	0.250503679574725	224	0.0152826885106157	0.113342603463602	0.298235142411749
Artery_Aorta	Astle_et_al_2016_Platelet_count	0.05	-0.00209871525115951	-0.0198327694026852	0.204437708768616	0.218746961397595	0.185820466022972	0.219048080036165	57	0.0173416096084808	0.136606960222106	0.297089856028706
Artery_Aorta	Astle_et_al_2016_Platelet_count	0.1	-0.0678383013218799	-0.100775501010558	0.339688716947668	0.417521994134897	0.233533346220892	0.262787013361791	32	0.0143510363337878	0.157084405569254	0.307033020107852
Artery_Aorta	Astle_et_al_2016_Platelet_count	0.2	-0.0334257338790202	-0.0277119594960507	0.159584765084395	0.326470588235294	0.185274256787358	0.258342000791058	16	0.00480992849318583	0.130093805128704	0.261578954847835
Artery_Aorta	Astle_et_al_2016_Platelet_count	0.5	-0.0075553191457421	0.0689007000259269	0.698737793680776	0.4	0.290069606114713	0.28686679174484	4	0.101542731728316	0.155033302618222	0.208046810140801
Brain_Anterior_cingulate_cortex_BA24	Astle_et_al_2016_Platelet_count	0	0.100254764757998	0.06459840366428	0.215741168207117	0.244898347718572	0.184948455541971	0.209304714598526	1254	0.0148323774638526	0.0558371414645127	0.158405551401183
Brain_Anterior_cingulate_cortex_BA24	Astle_et_al_2016_Platelet_count	0.01	-0.0189710087887802	-0.0315243835574112	0.427846925938019	0.452081139246302	0.230100125257843	0.244268115990791	64	0.0192505160586725	0.0447546691580056	0.191068469199078
Brain_Anterior_cingulate_cortex_BA24	Astle_et_al_2016_Platelet_count	0.05	-0.0161859912533566	-0.00762314725969682	0.472357599315573	0.433823529411765	0.182098916531004	0.16450331708175	17	0.0252984511823499	0.0544928312486985	0.120176685265787
Brain_Anterior_cingulate_cortex_BA24	Astle_et_al_2016_Platelet_count	0.1	-0.0729709459627291	-0.0512587213503185	0.608239537819749	0.452380952380952	0.0642272622914816	0.0844136055697508	8	0.0192664135846859	0.0279222585664943	0.0751442774975709
Brain_Anterior_cingulate_cortex_BA24	Astle_et_al_2016_Platelet_count	0.2	-0.012099976336729	0.020378412150521	0.747720151459047	0.6	-0.00392062197186247	0.0492541514213341	4	0.0228544920067521	0.0328581061591822	0.0751442774975709
Brain_Anterior_cingulate_cortex_BA24	Astle_et_al_2016_Platelet_count	0.5	-0.0492471361884082	0.0564799273867786	-1	-1	-0.257911490314355	-0.323308270676692	2	0.0638047950323224	0.102311138882295	0.140817482732267
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Platelet_count	0	0.0725700792167068	0.0474859218653494	0.140349725539917	0.158837623451109	0.141544412204582	0.14383340279552	2393	0.0100235558977157	0.0373977291228533	0.128163058675135
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Platelet_count	0.01	-0.0247319355163682	-0.0791798047481094	0.363703878955032	0.362637362637363	0.181171527706743	0.204414716982831	74	0.0137673804434301	0.033103591016521	0.135911295206547
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Platelet_count	0.05	-0.0622426852808727	-0.0664847431825125	0.448830850612947	0.50920245398773	0.0956639561819969	0.148961531603489	17	0.0255764398294012	0.0522983868434982	0.160895322717473
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Platelet_count	0.1	-0.0266117418817808	0.0197801310478747	0.651684430576066	0.647058823529412	-0.00789577162640189	0.0776309832489608	9	0.0345077925581581	0.0522983868434982	0.135911295206547
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Platelet_count	0.2	-0.0267768877502855	-0.00899651747715241	0.651684430576066	0.647058823529412	0.263424226797305	0.271799346410609	9	0.0345077925581581	0.0522983868434982	0.135911295206547
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Platelet_count	0.5	0.0406789376111779	0.118947311005855	1	1	-0.194218899111263	-0.245112781954887	2	0.0601749805751312	0.0986161559760851	0.137057331377039
Brain_Cerebellar_Hemisphere	Astle_et_al_2016_Platelet_count	0	0.0621900341332947	0.0307853785731931	0.155882535100893	0.181156685312029	0.100571540183237	0.130367891027348	3107	0.00896018130663979	0.042396613231792	0.144176743169005
Brain_Cerebellar_Hemisphere	Astle_et_al_2016_Platelet_count	0.01	-0.00484255975170804	0.00727995416342906	0.392639123868231	0.375505380357032	0.125658802775921	0.130920594137564	102	0.0181758926972311	0.0726533488267194	0.239482737048629
Brain_Cerebellar_Hemisphere	Astle_et_al_2016_Platelet_count	0.05	-0.075502407371069	-0.0438843349641551	0.606752469564204	0.60369372835706	0.270640300870468	0.302495902627694	25	0.0253114028920212	0.0936424696331837	0.250815154774904
Brain_Cerebellar_Hemisphere	Astle_et_al_2016_Platelet_count	0.1	-0.0395927165901639	0.00230083526780566	0.51640514441475	0.471428571428571	0.0838365503723731	0.0802137706410275	15	0.0112047458085911	0.075049649302995	0.136483148107712
Brain_Cerebellar_Hemisphere	Astle_et_al_2016_Platelet_count	0.2	-0.0381470136325781	0.0252789337928883	0.611185379838916	0.316666666666667	0.149351020468127	0.176813407526917	9	0.0253114028920212	0.075049649302995	0.0883820671529813
Brain_Cerebellar_Hemisphere	Astle_et_al_2016_Platelet_count	0.5	-0.0780311959799017	-0.0620842590903495	1	1	0.256891351649475	0.193984962406015	2	0.0461942428414181	0.0905707707550254	0.134947298668633
Brain_Cerebellum	Astle_et_al_2016_Platelet_count	0	0.0874949321478498	0.058819150716196	0.141155411077973	0.18009994840805	0.137444752397795	0.164199635405321	3900	0.00865346137572714	0.0417501991328555	0.144711293051874
Brain_Cerebellum	Astle_et_al_2016_Platelet_count	0.01	-0.0121952374113684	-0.0656109269256889	0.295976949164891	0.320135476542147	0.152045748090889	0.184792675414351	166	0.0170726749714654	0.0686857627499236	0.186452438475305
Brain_Cerebellum	Astle_et_al_2016_Platelet_count	0.05	-0.11555147072443	-0.162249603018195	0.430966447553587	0.415519833468255	0.113354101643228	0.123552284429823	47	0.0238893686702869	0.0716718145491669	0.186296550027014
Brain_Cerebellum	Astle_et_al_2016_Platelet_count	0.1	-0.175862656420716	-0.195415954963431	0.408915270875392	0.391185327128388	0.191393284578363	0.264478529669899	28	0.0366782802682433	0.0686857627499236	0.164718353206171
Brain_Cerebellum	Astle_et_al_2016_Platelet_count	0.2	-0.171052646156789	-0.205410263616459	0.794801348692277	0.734265734265734	0.159375635086863	0.230421979609412	12	0.0472795753585678	0.157617560894393	0.22665821237719
Brain_Cerebellum	Astle_et_al_2016_Platelet_count	0.5	-0.188384743165414	-0.20591206239803	0.732257634053119	0.542857142857143	0.198336985151786	0.162633026758176	6	0.0498190023240694	0.0958617128808391	0.168470693738317
Brain_Cortex	Astle_et_al_2016_Platelet_count	0	0.0519328445668633	0.0192059175606126	0.139151785752468	0.175029541500952	0.084085528992433	0.121950869811838	2762	0.0101583501170045	0.0440895343613576	0.13802472367307
Brain_Cortex	Astle_et_al_2016_Platelet_count	0.01	0.0324097056931515	-0.0309446148409137	0.392572259845678	0.422640309936018	0.0950487012448892	0.145928870271214	124	0.0204192878895581	0.0687113412308726	0.232271083025235
Brain_Cortex	Astle_et_al_2016_Platelet_count	0.05	0.0172410113787217	-0.0374543730918811	0.446725153775732	0.428110506150434	0.0536024030265713	0.0557603851844333	31	0.0200078584514233	0.0561525745222512	0.0938342275192411
Brain_Cortex	Astle_et_al_2016_Platelet_count	0.1	0.0246067307436219	-0.026848305877662	0.49263888530223	0.485294117647059	-0.0173964351187891	0.0259196701510383	17	0.0204471582493169	0.0458818403865799	0.0905127169729969
Brain_Cortex	Astle_et_al_2016_Platelet_count	0.2	0.0295018043245577	-0.0597523841049574	0.747745311662733	0.404761904761905	0.169185170437584	0.145053914674168	8	0.0136561058302323	0.0456131257906266	0.0949245748466154
Brain_Cortex	Astle_et_al_2016_Platelet_count	0.5	0.176244508488969	0.109407665505227	1	1	-0.163718285544434	-0.184962406015038	2	0.0530001223480006	0.093832917157998	0.134665711967996
Brain_Frontal_Cortex_BA9	Astle_et_al_2016_Platelet_count	0	0.047668053316738	0.0106742261874356	0.126200212962346	0.147107665117583	0.110364733309562	0.124823952722018	2279	0.0121814818548826	0.0482925283665292	0.14441589062722
Brain_Frontal_Cortex_BA9	Astle_et_al_2016_Platelet_count	0.01	0.00719718195235405	-0.0397309830888905	0.176791571497317	0.170463472113119	0.164757710791411	0.178881169377725	69	0.0205143466195949	0.0561426796163869	0.154535081858085
Brain_Frontal_Cortex_BA9	Astle_et_al_2016_Platelet_count	0.05	-0.177234837489528	-0.174733547657368	0.215852564307926	0.249122807017544	0.26277744535449	0.17642057085271	19	0.0163731075208417	0.0387966784905591	0.150968058805557
Brain_Frontal_Cortex_BA9	Astle_et_al_2016_Platelet_count	0.1	-0.174270403824012	-0.197376072474266	0.12716185909985	0.248484848484848	0.117843713926615	0.0999525949750674	10	0.0206933034476458	0.0360367985791891	0.102059775565943
Brain_Frontal_Cortex_BA9	Astle_et_al_2016_Platelet_count	0.2	-0.131965661051566	-0.178373205741627	-0.076839887986833	0.0714285714285714	-0.11497287705789	-0.0502169652855543	7	0.0233472683062468	0.0404177611360145	0.142164227735562
Brain_Frontal_Cortex_BA9	Astle_et_al_2016_Platelet_count	0.5	-0.148743570058208	-0.162390029325513	-0.0533381829033904	-0.5	0.157212997465066	0.226524254561638	3	0.0615219837389639	0.105004628888883	0.142164227735562
Brain_Hippocampus	Astle_et_al_2016_Platelet_count	0	0.0632360908323078	0.0398275578741171	0.170233320076083	0.201095124306577	0.171301493273049	0.195517396398373	1492	0.00917134241657771	0.0463933915127269	0.151690822573378
Brain_Hippocampus	Astle_et_al_2016_Platelet_count	0.01	-0.0204930490525038	-0.0546089594444864	0.316205526814788	0.302015074603907	0.201531660551156	0.20105587970802	58	0.0359409533194991	0.0661081722981551	0.194271528299083
Brain_Hippocampus	Astle_et_al_2016_Platelet_count	0.05	-0.0441580162128201	-0.0704760804478976	0.734450097942147	0.595238095238095	0.220228079131719	0.20241918469725	8	0.0751304766959981	0.11268606658813	0.152267999685576
Brain_Hippocampus	Astle_et_al_2016_Platelet_count	0.1	-0.0327518847627207	-0.108451102071229	0.903280075336378	0.7	0.0727582265444592	0.115977524852327	5	0.0797442721918517	0.151690822573378	0.153999531022169
Brain_Hippocampus	Astle_et_al_2016_Platelet_count	0.2	-0.0340704081398396	-0.153583916083916	0.967978684404035	0.5	0.287587769676604	0.385402759234535	3	0.11687190160701	0.153999531022169	0.166661678802205
Brain_Hippocampus	Astle_et_al_2016_Platelet_count	0.5	-0.154437341421758	-0.308565531475748	1	1	0.0596484517739414	0.281203007518797	2	0.160330604912187	0.166661678802205	0.172992752692222
Brain_Hypothalamus	Astle_et_al_2016_Platelet_count	0	0.0448979515038691	0.0249189403112197	0.134521750228085	0.172298701387224	0.124315634313846	0.174789450992681	1526	0.0127707700830439	0.0512508433136607	0.148733080890052
Brain_Hypothalamus	Astle_et_al_2016_Platelet_count	0.01	-0.0501151639528731	-0.0830775809209268	0.5833463396541	0.577461730539572	0.053375695919525	0.119611329639658	48	0.0166810787111832	0.0536842533597926	0.154116877160001
Brain_Hypothalamus	Astle_et_al_2016_Platelet_count	0.05	-0.144783851754746	-0.199142873605905	0.490566196263215	0.437362637362637	-0.0513939069876948	0.0356764085238517	14	0.0280535976640004	0.0851883391140026	0.154815794388331
Brain_Hypothalamus	Astle_et_al_2016_Platelet_count	0.1	-0.171773065793832	-0.24260427180783	0.558965452211016	0.3	-0.0423605439244587	-0.0558970418747599	5	0.0501068615247724	0.0760808321939446	0.121564700257476
Brain_Hypothalamus	Astle_et_al_2016_Platelet_count	0.2	-0.178552092593883	-0.235169893397741	0.862547837913872	0.5	0.0973989713266092	0.173748609566185	3	0.039014810620963	0.0760808321939446	0.0988227662257103
Brain_Nucleus_accumbens_basal_ganglia	Astle_et_al_2016_Platelet_count	0	0.0735458153790489	0.0424947999034358	0.203993485774395	0.207644653469141	0.18275487574921	0.196717881091841	2290	0.0110845818500746	0.0465474318551725	0.158064803916216
Brain_Nucleus_accumbens_basal_ganglia	Astle_et_al_2016_Platelet_count	0.01	-0.049590447882869	-0.0763285732647715	0.485364468792443	0.516760540274512	0.282252965113731	0.303890957178712	76	0.0217376877443173	0.0827220948918447	0.194511592700059
Brain_Nucleus_accumbens_basal_ganglia	Astle_et_al_2016_Platelet_count	0.05	-0.150281671481532	-0.184670375827075	0.529694141393234	0.517786561264822	0.311700969663568	0.299271727920985	22	0.0260349356111755	0.0926384490092508	0.140512084822805
Brain_Nucleus_accumbens_basal_ganglia	Astle_et_al_2016_Platelet_count	0.1	-0.153174196447799	-0.168937908972439	0.6875248390455	0.65	0.112716988418824	0.121483189454604	15	0.0172115553230737	0.0883419152136037	0.141623139003101
Brain_Nucleus_accumbens_basal_ganglia	Astle_et_al_2016_Platelet_count	0.2	-0.160991165644768	-0.166377077547152	0.646063056477685	0.5	0.253255200514661	0.325003516339256	8	0.0670201802245576	0.0944587910133878	0.122772795213532
Brain_Nucleus_accumbens_basal_ganglia	Astle_et_al_2016_Platelet_count	0.5	-0.234789114745672	-0.301226958030191	-0.0297229349666579	-0.4	0.479340370566313	0.459322511025617	4	0.103085755271264	0.141623139003101	0.207083935433486
Brain_Putamen_basal_ganglia	Astle_et_al_2016_Platelet_count	0	0.06601923688101	0.0326286485701014	0.0861881216836742	0.118286759297685	0.132603878396152	0.14633043911136	2157	0.0117973556860438	0.0423344104196845	0.12650518365908
Brain_Putamen_basal_ganglia	Astle_et_al_2016_Platelet_count	0.01	-0.030664736451405	-0.0679651750530565	0.384713561744812	0.391783443844419	0.132399510020839	0.143150443397155	76	0.0140103503903644	0.0792492624165709	0.211372016201519
Brain_Putamen_basal_ganglia	Astle_et_al_2016_Platelet_count	0.05	-0.156783080817651	-0.163623530771097	0.188846368254763	0.142857142857143	0.103020782812676	0.166436014855013	21	0.0312557011192148	0.0940256698679672	0.175498506777993
Brain_Putamen_basal_ganglia	Astle_et_al_2016_Platelet_count	0.1	-0.199093650342342	-0.248312228097905	-0.0003803764758558	-0.190909090909091	0.160796196318059	0.203727497734558	11	0.0176832207877795	0.0760808321939446	0.172621730258235
Brain_Putamen_basal_ganglia	Astle_et_al_2016_Platelet_count	0.2	-0.0794290417563409	-0.151343432391783	-0.0984000862738255	-0.2	0.358515266139938	0.284801920768307	5	0.00411074045634417	0.0327907248152937	0.0760808321939446
Brain_Putamen_basal_ganglia	Astle_et_al_2016_Platelet_count	0.5	-0.00851543371334656	-0.0909339608517624	1	1	0.579240222019404	0.630075187969925	2	0.0684676703059685	0.104144615796643	0.139821561287318
Breast_Mammary_Tissue	Astle_et_al_2016_Platelet_count	0	0.0507052108492157	0.0466490973644474	0.177397628611672	0.20357203974829	0.154591630485285	0.191266739447672	3808	0.0125202927337806	0.0508799668881545	0.185382638076635
Breast_Mammary_Tissue	Astle_et_al_2016_Platelet_count	0.01	-0.00392172720659315	-0.0262010732417652	0.452937831797721	0.464538696086483	0.165275572217777	0.206736881253427	174	0.0216649031630105	0.091521138722691	0.22540507135429
Breast_Mammary_Tissue	Astle_et_al_2016_Platelet_count	0.05	-0.103159421889155	-0.13318652652569	0.662243400647829	0.636957996669339	0.237811444723418	0.247170430190281	46	0.0738155622515398	0.122120822394024	0.212248723593869
Breast_Mammary_Tissue	Astle_et_al_2016_Platelet_count	0.1	-0.0986121996734702	-0.127755169752367	0.686590352991593	0.662736373748609	0.0791405603217366	0.140547134049687	30	0.0615713296349212	0.122585783748219	0.212248723593869
Breast_Mammary_Tissue	Astle_et_al_2016_Platelet_count	0.2	-0.0909949448402243	-0.141885236387833	0.735093482237795	0.724561403508772	0.180849387093064	0.253237386156768	19	0.0755995366462555	0.133292714154275	0.172163169007551
Breast_Mammary_Tissue	Astle_et_al_2016_Platelet_count	0.5	-0.0489024047687282	-0.029747304491292	0.584376091851439	0.392857142857143	0.379619462281889	0.399156649694679	7	0.0990326184811207	0.111878853342164	0.172163169007551
Cells_Cultured_fibroblasts	Astle_et_al_2016_Platelet_count	0	0.0470956859230858	0.0368176702667475	0.153333265748789	0.190457840257073	0.175550754054411	0.200831743082365	6426	0.00944647933460441	0.0414335910531717	0.177689757781125
Cells_Cultured_fibroblasts	Astle_et_al_2016_Platelet_count	0.01	0.00154688840451669	-0.0257593627722809	0.368595374370246	0.407861831100202	0.1916850076823	0.21225336533681	319	0.0115791987027689	0.0739527924383365	0.24144487288909
Cells_Cultured_fibroblasts	Astle_et_al_2016_Platelet_count	0.05	-0.0323837290854467	-0.0184413015388646	0.499872088364735	0.512397752329469	0.118721891634335	0.189161054478931	75	0.0228044002332296	0.0813611676243681	0.244496390702262
Cells_Cultured_fibroblasts	Astle_et_al_2016_Platelet_count	0.1	-0.0522337076332057	-0.0608260144360867	0.466886448181837	0.475141120277898	0.0571181179628376	0.114127090214633	48	0.0195426210903747	0.0726173228921413	0.223909139819379
Cells_Cultured_fibroblasts	Astle_et_al_2016_Platelet_count	0.2	-0.0749134401948811	-0.108505476930463	0.467611333045327	0.44695652173913	0.255213758453221	0.260570306525217	24	0.0153384963134065	0.0769947457115566	0.244221295631141
Cells_Cultured_fibroblasts	Astle_et_al_2016_Platelet_count	0.5	-0.0231444066683163	-0.00299270716585653	0.6762367799814	0.880952380952381	0.0793108966232129	0.110235943598579	8	0.0922929338540473	0.246830700961515	0.287122481696737
Cells_EBV-transformed_lymphocytes	Astle_et_al_2016_Platelet_count	0	0.0705993370544921	0.0578037579869034	0.198043555047212	0.240735162037307	0.179908109705023	0.211790178190341	1129	0.0162018990558732	0.0625159934632847	0.203356952525706
Cells_EBV-transformed_lymphocytes	Astle_et_al_2016_Platelet_count	0.01	0.0651260722139276	-0.0296180267440428	0.205071512006716	0.250832408435072	0.14477000301938	0.195931058830825	52	0.0319168690566127	0.0819651264286667	0.231789906857281
Cells_EBV-transformed_lymphocytes	Astle_et_al_2016_Platelet_count	0.05	0.105867504591894	-0.0584128654956296	0.239449479157431	0.211764705882353	0.302338521019796	0.308744230062127	16	0.0325500079948309	0.0910336076644454	0.192857655864503
Cells_EBV-transformed_lymphocytes	Astle_et_al_2016_Platelet_count	0.1	0.122824718184761	-0.0353160531911914	0.403061314732776	0.381818181818182	0.135605721999936	0.201692219988599	10	0.0309969500433411	0.0910336076644454	0.16403559126191
Cells_EBV-transformed_lymphocytes	Astle_et_al_2016_Platelet_count	0.2	0.129752309385934	-0.102719776840587	0.406963749287788	0.428571428571428	0.164915265008161	0.210295172606862	7	0.034202522944212	0.0903700830069838	0.213428556364124
Cells_EBV-transformed_lymphocytes	Astle_et_al_2016_Platelet_count	0.5	0.180118701317482	-0.281761716544325	0.540789616265161	0.6	0.404452387755345	0.367354596622889	4	0.0779309794417264	0.132934294892488	0.194463531571058
Colon_Sigmoid	Astle_et_al_2016_Platelet_count	0	0.0533588519568799	0.0421785510488488	0.142265889680392	0.156725286824788	0.126856910853085	0.141361833634697	3312	0.0116324170805608	0.0524250436468697	0.178023972885387
Colon_Sigmoid	Astle_et_al_2016_Platelet_count	0.01	-0.0445552391607614	-0.0589418464620306	0.345248581214979	0.391985911752785	0.118544812177336	0.115024060965707	129	0.0216038376359155	0.102877980599122	0.241578041346999
Colon_Sigmoid	Astle_et_al_2016_Platelet_count	0.05	-0.108143202681918	-0.114528757772676	0.227006660550478	0.219304005252791	0.209268483766561	0.204111689541765	38	0.0563390160517409	0.107926598010702	0.245652774555363
Colon_Sigmoid	Astle_et_al_2016_Platelet_count	0.1	-0.127736624606783	-0.153751850394749	0.201934866050149	0.184415584415584	0.0888128898580131	0.156452994387912	21	0.02201201359501	0.135911295206547	0.285774849055342
Colon_Sigmoid	Astle_et_al_2016_Platelet_count	0.2	-0.117209065720015	-0.152718064943796	-0.465178095287498	-0.515151515151515	0.382875017513391	0.425946594659466	10	0.0504868339978942	0.178368503067595	0.239258849094483
Colon_Sigmoid	Astle_et_al_2016_Platelet_count	0.5	-0.146438071833118	-0.195255474677691	-0.156729921764326	-0.4	0.115501368350907	0.114141656662665	5	0.02201201359501	0.135911295206547	0.17932382658224
Colon_Transverse	Astle_et_al_2016_Platelet_count	0	0.0438734676221642	0.0469249628639063	0.191319048552712	0.224666584062567	0.160055357625485	0.189812269035034	4062	0.0104132028820729	0.0497768825618128	0.180033849133368
Colon_Transverse	Astle_et_al_2016_Platelet_count	0.01	-0.0138674188468219	-0.0196743064855462	0.356761165868384	0.378942664756005	0.167704885169147	0.179732021702018	176	0.0116248275367941	0.0505220358356296	0.173141948058608
Colon_Transverse	Astle_et_al_2016_Platelet_count	0.05	0.0067353515528706	0.0153060686495764	0.440271663091748	0.48221906116643	0.126294522343207	0.178717330326176	37	0.023349732734224	0.102899105907358	0.246726538397828
Colon_Transverse	Astle_et_al_2016_Platelet_count	0.1	-0.0555060034170358	-0.0243777954219993	0.232273303282065	0.321146245059289	0.242224943011192	0.323021599408616	23	0.0219320396769094	0.099580472373197	0.295025079615778
Colon_Transverse	Astle_et_al_2016_Platelet_count	0.2	-0.0281538893698667	-0.0186926187469008	-0.0286274510246379	0.0636363636363636	0.141616696143421	0.10383878457273	11	0.0184745900501066	0.0509549950907968	0.184835398036297
Colon_Transverse	Astle_et_al_2016_Platelet_count	0.5	-0.115376843937337	-0.0143070936873739	-0.7015223430035	-0.485714285714286	0.200866404175642	0.313901469893579	6	0.0183422103681341	0.0990315879981458	0.187591183763326
Esophagus_Gastroesophageal_Junction	Astle_et_al_2016_Platelet_count	0	0.0565865952863745	0.0443253819874157	0.114061420831487	0.13305642089389	0.0814506895962698	0.106269192320914	3663	0.0103710220337846	0.0470181916782378	0.163807405697276
Esophagus_Gastroesophageal_Junction	Astle_et_al_2016_Platelet_count	0.01	0.0186042687592811	-0.00623708019450916	0.266552814333003	0.300246258322083	0.119840803093807	0.144668603151174	173	0.0187222527849401	0.0661564075833537	0.168635923716623
Esophagus_Gastroesophageal_Junction	Astle_et_al_2016_Platelet_count	0.05	-0.0290086166069201	-0.0390091214944026	0.512946537695593	0.504464513495587	0.162373426412017	0.185124106705992	49	0.0431463661307227	0.115412364883493	0.271460447204385
Esophagus_Gastroesophageal_Junction	Astle_et_al_2016_Platelet_count	0.1	-0.0693464125003479	-0.0291560455351717	0.425704738660402	0.440769230769231	0.153553102177172	0.231082936779791	25	0.0331885936751998	0.115412364883493	0.265068058820975
Esophagus_Gastroesophageal_Junction	Astle_et_al_2016_Platelet_count	0.2	-0.0760296226924872	-0.021263035135542	0.541729638574791	0.247252747252747	0.273633227883456	0.309067569782051	13	0.0726283237987451	0.175498506777993	0.294398324648386
Esophagus_Gastroesophageal_Junction	Astle_et_al_2016_Platelet_count	0.5	0.0725930941613802	0.172149216518923	0.102706832402315	0.257142857142857	0.0508205718778297	0.167157543762156	6	0.130433900357118	0.182922738134174	0.24638778648832
Esophagus_Mucosa	Astle_et_al_2016_Platelet_count	0	0.0587740493565558	0.0428660787958844	0.170885177942	0.188998282733569	0.126964745792947	0.150447909290912	5478	0.00982645015801616	0.0451659471868398	0.175104995785603
Esophagus_Mucosa	Astle_et_al_2016_Platelet_count	0.01	-0.0115237833312342	-0.0132940171633191	0.459918276090592	0.475975313014206	0.17342315805773	0.191800965397215	235	0.0140797064591982	0.0657457199599149	0.243132459014864
Esophagus_Mucosa	Astle_et_al_2016_Platelet_count	0.05	-0.0120481271202003	-0.0354780854097883	0.569931106646627	0.594248641066106	0.16273198512302	0.205733494281437	59	0.0278302899013341	0.11784276305484	0.312326345557635
Esophagus_Mucosa	Astle_et_al_2016_Platelet_count	0.1	-0.0392397071809799	-0.0551890320304193	0.658158920630992	0.677178530055348	0.286026971548618	0.297734183342516	36	0.0769686133110645	0.148576610617873	0.334698974964951
Esophagus_Mucosa	Astle_et_al_2016_Platelet_count	0.2	-0.0366181527900347	-0.061505396935632	0.627534204345941	0.610265332753371	0.13497449786385	0.19038208711904	24	0.0383350901289213	0.11548677390436	0.192249367497488
Esophagus_Mucosa	Astle_et_al_2016_Platelet_count	0.5	0.0385882679356629	-0.00493421828496591	0.369787146755075	0.183333333333333	0.114392044132338	0.081195877646439	9	0.00376209406377581	0.0951822012251207	0.16929663483835
Heart_Atrial_Appendage	Astle_et_al_2016_Platelet_count	0	0.0506751805266582	0.0330329705231371	0.162969518310371	0.179227717694411	0.137149269447816	0.154423270706112	3819	0.00889484392422841	0.0400737179044542	0.157020528894416
Heart_Atrial_Appendage	Astle_et_al_2016_Platelet_count	0.01	-0.0276913382000904	-0.0922595397236323	0.337311067736529	0.335102851038096	0.142003464641198	0.182105596406651	151	0.0164089508956347	0.0643172211843799	0.201699231538508
Heart_Atrial_Appendage	Astle_et_al_2016_Platelet_count	0.05	-0.066217511013579	-0.106241308440399	0.218121456817718	0.211618257261411	0.265951101254513	0.307458743278759	37	0.0370016601232258	0.107292961652716	0.251358605950254
Heart_Atrial_Appendage	Astle_et_al_2016_Platelet_count	0.1	-0.0782547747082735	-0.133036200947309	0.422806045366069	0.318700614574188	0.143233976408206	0.185552986583316	19	0.0418951797852723	0.107292961652716	0.228746173828408
Heart_Atrial_Appendage	Astle_et_al_2016_Platelet_count	0.2	-0.0621210528369637	-0.0767176367048853	0.868659284004994	0.570776255707763	0.00308081345819468	0.115196653021478	11	0.0645868408462379	0.175498506777993	0.279074425381665
Heart_Atrial_Appendage	Astle_et_al_2016_Platelet_count	0.5	-0.159173876160436	-0.19158652012663	-1	-1	0.0762388068537296	0.27765237020316	2	0.141942750803955	0.153128002795301	0.164313254786647
